preamble,status,dataID,timestamp,w_x,w_y,w_z,la_x,la_y,la_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,pressure,altitude,temperature,battery,co2,mp25,mp10,ozonio
JUPITERC,2,1005,11094957,0,0,0,-0.01171875,0.00390625,0.0078125,-8.93359375,-3.57421875,0.3984375,38.3125,-1.0625,-22.625,-8.921875,-3.578125,0.390625,904.7306519,-10.88088417,42.77276611,7.520233631,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11094977,0,0,0,0.01953125,-0.02734375,0.0078125,-8.890625,-3.61328125,0.3984375,37.125,-1.9375,-19.8125,-8.921875,-3.578125,0.390625,904.7062378,-10.65364838,42.77545547,7.51955843,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11094997,0,0,0,0.01953125,-0.02734375,0.0078125,-8.93359375,-3.57421875,0.3984375,38.5,-1.1875,-19.3125,-8.9140625,-3.5859375,0.390625,-1.59E+16,-2.2518E+15,512.0007324,-11.27722549,42.78070831,7.518446922,267.2062378,1615.873901
JUPITERC,2,1005,11095047,0,0,0,-0.01953125,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,36.5,0.1875,-20.5,-8.9140625,-3.5859375,0.390625,904.7545166,-11.1028347,42.77977753,7.517194748,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095066,0,0,0,-0.01953125,0.01953125,0.0078125,-8.89453125,-3.57421875,0.3984375,37.625,-1.6875,-22.125,-8.9140625,-3.59375,0.390625,904.7366943,-10.93901443,42.7845993,7.516571999,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095086,0,0,0,-0.01953125,-0.01953125,0.0078125,-8.9296875,-3.61328125,0.3984375,37.8125,-0.5,-19.6875,-8.9140625,-3.59375,0.390625,904.7441406,-11.00771332,42.78327942,7.516515255,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095106,0,0,0,0.01953125,0.01953125,0.0078125,-8.890625,-3.57421875,0.36328125,37.8125,-0.5625,-20.125,-8.9140625,-3.59375,0.390625,904.7545166,-11.1028347,42.78209305,7.515203953,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095126,0,0,0,0.01953125,0.01953125,-0.02734375,-8.9296875,-3.57421875,0.36328125,36.9375,-1,-21.5625,-8.9140625,-3.59375,0.390625,904.7532959,-11.09226608,42.77537537,7.514527798,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095146,0,0,0,-0.01953125,0.01953125,-0.02734375,-8.89453125,-3.57421875,0.3984375,37.5,-2,-20.6875,-8.9140625,-3.59375,0.390625,904.7672729,-11.22437954,42.77780533,7.513415337,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095166,0,0,0,-0.01953125,0.01953125,0.0078125,-8.93359375,-3.57421875,0.3984375,37.125,-0.5625,-20.625,-8.9140625,-3.59375,0.390625,904.7236938,-10.8174696,42.77999115,7.513422012,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095186,0,0,0,-0.01953125,0.01953125,-0.02734375,-8.93359375,-3.57421875,0.3984375,37.25,-2,-21.6875,-8.9140625,-3.59375,0.390625,904.7363281,-10.93372917,42.77913284,7.512924194,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095206,0,0,0,-0.01171875,0.01171875,0.0078125,-8.93359375,-3.61328125,0.36328125,37.625,-1.6875,-22.125,-8.921875,-3.5859375,0.390625,904.7559204,-11.11868858,42.78401566,7.512728214,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095226,0,0,0,-0.01171875,0.01171875,-0.02734375,-8.9296875,-3.57421875,0.36328125,39,-1,-21.75,-8.921875,-3.5859375,0.390625,904.7563477,-11.11868858,42.78841019,7.511795521,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095246,0,0,0,-0.01171875,0.01171875,-0.02734375,-8.890625,-3.57421875,0.36328125,37.9375,-1,-22.0625,-8.921875,-3.5859375,0.390625,904.7133179,-10.71706295,42.79236603,7.511460304,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095266,0,0,0,0.02734375,0.01171875,-0.02734375,-8.9296875,-3.57421875,0.36328125,38.375,-0.6875,-23,-8.921875,-3.5859375,0.390625,904.7236938,-10.8174696,42.78462219,7.51191473,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095286,0,0,0,-0.01171875,0.01171875,-0.01953125,-8.890625,-3.57421875,0.36328125,37.5,-0.625,-21.0625,-8.921875,-3.5859375,0.390625,904.7489014,-11.0499897,42.78330231,7.510811329,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095306,0,0,0,-0.01171875,0.01171875,-0.01953125,-8.9296875,-3.57421875,0.36328125,36.8125,-0.25,-21.0625,-8.921875,-3.5859375,0.3828125,904.7073975,-10.664217,42.78493881,7.510322571,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095326,0,0,0,0.02734375,0.01171875,-0.01953125,-8.9296875,-3.57421875,0.36328125,37.9375,-0.3125,-22.5625,-8.921875,-3.5859375,0.3828125,904.7611084,-11.16624928,42.78924179,7.510134697,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095346,0,0,0,-0.01171875,0.01171875,-0.01171875,-8.9296875,-3.57421875,0.36328125,37.1875,-0.1875,-20.5625,-8.921875,-3.5859375,0.375,904.7791748,-11.3353548,42.7902832,7.50996542,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095366,0,0,0,0.02734375,0.01171875,0.0234375,-8.89453125,-3.57421875,0.3984375,36.875,-0.9375,-21.0625,-8.921875,-3.5859375,0.375,904.7359009,-10.92844486,42.79405212,7.510065556,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095386,0,0,0,-0.01171875,0.01171875,0.0234375,-8.93359375,-3.57421875,0.3984375,37.625,-1.3125,-22.5625,-8.921875,-3.5859375,0.375,904.7481689,-11.04470444,42.79461288,7.509903431,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095406,0,0,0,-0.01171875,0.01171875,0.0234375,-8.89453125,-3.57421875,0.3984375,38.9375,-0.9375,-20.25,-8.921875,-3.5859375,0.375,904.7606201,-11.16096497,42.79229355,7.519083023,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095426,0,0,0,0.02734375,0.01171875,0.0234375,-8.9296875,-3.57421875,0.36328125,37.25,-2,-21.125,-8.921875,-3.5859375,0.375,904.7347412,-10.91787529,42.79302979,7.52633667,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095446,0,0,0,-0.01171875,0.01171875,0.0234375,-8.93359375,-3.57421875,0.3984375,37.1875,-1.3125,-21.625,-8.921875,-3.5859375,0.375,904.7346191,-10.91787529,42.79086685,7.533872604,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095466,0,0,0,-0.01171875,0.01171875,-0.01953125,-8.89453125,-3.57421875,0.3984375,37.1875,-1.3125,-21.625,-8.921875,-3.5859375,0.3828125,904.7529907,-11.08698082,42.78892136,7.540151119,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095486,0,0,0,0.02734375,0.01171875,0.015625,-8.9296875,-3.57421875,0.36328125,38.25,-2.375,-20.6875,-8.921875,-3.5859375,0.3828125,904.7471313,-11.03413582,42.7899971,7.546305656,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095506,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,37.5,-2.3125,-20.25,-8.921875,-3.5859375,0.3828125,904.7624512,-11.17681885,42.78813934,7.551593304,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095526,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,37.1875,-2.3125,-19.75,-8.921875,-3.5859375,0.3828125,904.7183838,-10.76462364,42.78646469,7.555595875,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095546,0,0,0,0.02734375,0.01171875,-0.01953125,-8.93359375,-3.57421875,0.3984375,36.1875,-2.375,-21.625,-8.921875,-3.5859375,0.3828125,904.7254028,-10.83332253,42.79061508,7.559197903,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095566,0,0,0,-0.01171875,0.01171875,0.015625,-8.9296875,-3.61328125,0.3984375,36.5,-3.0625,-20.6875,-8.921875,-3.5859375,0.3828125,904.7362671,-10.93372917,42.78586578,7.563196182,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095586,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,37.5625,-2.75,-21.75,-8.921875,-3.5859375,0.3828125,904.7059326,-10.64836407,42.7872467,7.566794395,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095606,0,0,0,-0.01171875,0.01171875,-0.01953125,-8.89453125,-3.57421875,0.3984375,39,-2.0625,-21.75,-8.921875,-3.5859375,0.3828125,904.7423096,-10.99185944,42.7884903,7.569780827,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095626,0,0,0,0.02734375,0.01171875,0.015625,-8.9296875,-3.57421875,0.36328125,37.4375,-1.875,-19.25,-8.921875,-3.5859375,0.3828125,904.7420044,-10.98657513,42.79243851,7.572216988,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095646,0,0,0,-0.01171875,0.01171875,-0.01953125,-8.89453125,-3.57421875,0.3984375,37.1875,-1.5625,-19.6875,-8.921875,-3.5859375,0.3828125,904.7180786,-10.76462364,42.7931633,7.574409485,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095666,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,38.625,-1.6875,-21.75,-8.921875,-3.5859375,0.3828125,904.7651367,-11.20324135,42.79098892,7.576886654,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095686,0,0,0,0.02734375,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,38.3125,-2.375,-21.6875,-8.921875,-3.5859375,0.3828125,904.7318726,-10.89145279,42.78903198,7.578611851,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1005,11095706,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,36.8125,-2.625,-19.75,-8.921875,-3.5859375,0.3828125,904.7179565,-10.76462364,42.78726959,7.580416679,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095726,0,0,0,0.02734375,-0.02734375,0.015625,-8.890625,-3.61328125,0.3984375,38,-2.4375,-22.1875,-8.921875,-3.5859375,0.3828125,904.7305908,-10.88088417,42.78568268,7.581285,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095746,0,0,0,-0.01171875,0.01171875,-0.01953125,-8.89453125,-3.57421875,0.3984375,38,-1.4375,-22.5625,-8.921875,-3.5859375,0.3828125,904.7550659,-11.10811996,42.78708267,7.572488785,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095766,0,0,0,0.02734375,0.01171875,0.015625,-8.89453125,-3.57421875,0.3984375,37.3125,-2.4375,-22.0625,-8.921875,-3.5859375,0.3828125,904.7245483,-10.82275391,42.78551483,7.566084385,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095786,0,0,1.18E-39,0,0.02734375,0.01171875,0.015625,-8.890625,-3.57421875,0.36328125,38.875,-1.25,-19.8125,-8.921875,-3.5859375,0.3828125,904.7359009,-10.92844486,42.78410339,7.55981636,267.2062378,1615.873901,1620.050171
JUPITERC,2,1006,11095837,0,0,0,0.02734375,0.01171875,0.015625,-8.89453125,-3.57421875,0.3984375,38.1875,-0.1875,-20.1875,-8.921875,-3.5859375,0.3828125,904.7428589,-10.99714375,42.7828331,7.5541749,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095856,0,0,0,0.02734375,-0.02734375,0.015625,-8.9296875,-3.57421875,0.36328125,37.5,-0.5625,-20.6875,-8.9140625,-3.5859375,0.3828125,904.7303467,-10.87559891,42.78451538,7.549097538,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095876,0,0,0,-0.01953125,0.01171875,-0.01953125,-8.89453125,-3.57421875,0.3984375,38.8125,-0.5,-18.75,-8.9140625,-3.5859375,0.3828125,904.7545166,-11.1028347,42.78320313,7.545032024,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095896,0,0,0,-0.01953125,0.01171875,-0.01953125,-8.890625,-3.57421875,0.36328125,36,-1.125,-18.1875,-8.9140625,-3.5859375,0.3828125,904.7484741,-11.04470444,42.78485107,7.540616989,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095916,0,0,0,0.01953125,0.01171875,-0.01953125,-8.93359375,-3.57421875,0.3984375,37.5,-1.625,-20.6875,-8.9140625,-3.5859375,0.3828125,904.7227783,-10.80690002,42.78633499,7.537652016,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095936,0,0,0,-0.01953125,0.01171875,0.015625,-8.89453125,-3.57421875,0.3984375,38.5625,-0.25,-20.625,-8.9140625,-3.5859375,0.3828125,904.774292,-11.28779411,42.79333115,7.534226894,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095956,0,0,0,0.01953125,0.01171875,0.015625,-8.89453125,-3.57421875,0.3984375,36.5625,0.125,-21.9375,-8.9140625,-3.5859375,0.3828125,904.7183838,-10.76462364,42.79679489,7.531396866,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095976,0,0,0,0.01953125,0.01171875,0.015625,-8.89453125,-3.57421875,0.3984375,37.8125,-1.3125,-20.1875,-8.9140625,-3.5859375,0.3828125,904.725708,-10.83332253,42.79708099,7.529353619,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11095996,0,0,0,0.01953125,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,37.8125,-0.5,-19.6875,-8.9140625,-3.578125,0.390625,904.7072144,-10.664217,42.79734039,7.527514935,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096016,0,0,0,-0.01953125,0.00390625,0.0078125,-8.93359375,-3.57421875,0.3984375,37.125,-0.1875,-20.0625,-8.9140625,-3.578125,0.390625,904.7489624,-11.0499897,42.79757309,7.525607586,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096036,0,0,0,-0.01953125,0.00390625,0.0078125,-8.93359375,-3.57421875,0.3984375,38.25,-1,-21.125,-8.9140625,-3.578125,0.390625,904.7301636,-10.87559891,42.7977829,7.523638725,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096056,0,0,0,-0.01953125,0.00390625,0.0078125,-8.9296875,-3.57421875,0.36328125,36.8125,-0.5,-19.625,-8.9140625,-3.578125,0.390625,904.7044067,-10.63779449,42.79797363,7.521866798,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096076,0,0,0,-0.01953125,0.00390625,-0.02734375,-8.89453125,-3.57421875,0.3984375,37.5,0.125,-21,-8.9140625,-3.578125,0.390625,904.7346191,-10.91787529,42.7953186,7.521028519,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096096,0,0,0,-0.01953125,0.00390625,0.0078125,-8.93359375,-3.57421875,0.3984375,37.5625,-2,-21.625,-8.9140625,-3.578125,0.390625,904.7286377,-10.85974598,42.79575348,7.519770145,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096116,0,0,0,-0.01953125,0.00390625,0.0078125,-8.93359375,-3.61328125,0.36328125,37.4375,0.1875,-20.1875,-8.9140625,-3.578125,0.390625,904.7468262,-11.03413582,42.79614639,7.517125607,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096136,0,0,0,-0.01953125,-0.03515625,-0.02734375,-8.93359375,-3.57421875,0.3984375,38.1875,-2.25,-19.3125,-8.9140625,-3.578125,0.390625,904.7058716,-10.64836407,42.79932785,7.516761303,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096156,0,0,0,0.02734375,0.01171875,0.015625,-8.89453125,-3.57421875,0.3984375,36.5,-1.9375,-20.625,-8.921875,-3.5859375,0.3828125,904.7532349,-11.09226608,42.79936218,7.514921665,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096176,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,36.625,-0.3125,-22.4375,-8.921875,-3.5859375,0.3828125,904.7119751,-10.70649338,42.79373932,7.514021873,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096196,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,37.875,-1.625,-20.6875,-8.921875,-3.5859375,0.3828125,904.7192993,-10.77519321,42.79150772,7.513716221,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096216,0,0,0,-0.01171875,0.01171875,0.0078125,-8.890625,-3.57421875,0.36328125,38.625,-1.625,-21.25,-8.921875,-3.5859375,0.390625,904.7228394,-10.80690002,42.78949738,7.513441086,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096236,0,0,0,0.02734375,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,39,-1.6875,-22.25,-8.921875,-3.5859375,0.390625,904.7408447,-10.97600555,42.79334641,7.51268959,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096256,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,38.25,-0.625,-21.625,-8.921875,-3.5859375,0.3828125,904.7590942,-11.14511108,42.79115295,7.511256695,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096276,0,0,0,-0.01171875,0.01171875,0.015625,-8.93359375,-3.57421875,0.3984375,37.8125,0.1875,-20.1875,-8.921875,-3.5859375,0.390625,904.7175903,-10.75933933,42.79483414,7.511731625,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096296,0,0,0,-0.01171875,0.01171875,0.0078125,-8.9296875,-3.61328125,0.3984375,37.8125,-0.1875,-20.1875,-8.921875,-3.5859375,0.390625,904.7974854,-11.50446033,42.80097961,7.51089859,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096316,0,0,0,-0.01171875,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,36.5625,-1.625,-21.125,-8.921875,-3.5859375,0.390625,904.7428589,-10.99714375,42.79802322,7.510400772,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096336,0,0,0,0.02734375,-0.02734375,-0.02734375,-8.89453125,-3.61328125,0.36328125,37.5625,-1.3125,-21.625,-8.921875,-3.5859375,0.390625,904.7562256,-11.11868858,42.80101776,7.509952545,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096356,0,0,0,-0.01171875,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.5625,-0.5625,-20.1875,-8.921875,-3.5859375,0.390625,904.7301636,-10.87559891,42.79805756,7.509549141,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096376,0,0,0,-0.01171875,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,38.6875,-1.6875,-22.1875,-8.921875,-3.5859375,0.390625,904.7603149,-11.15568066,42.79539108,7.509690762,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096396,0,0,0,0.02734375,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.875,-1.625,-20.375,-8.921875,-3.5859375,0.390625,904.7362671,-10.93372917,42.79581833,7.50956583,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096416,0,0,0,0.02734375,0.01171875,-0.02734375,-8.890625,-3.57421875,0.36328125,37.5625,-0.3125,-22.0625,-8.921875,-3.5859375,0.390625,904.7427979,-10.99714375,42.79337692,7.517267227,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096436,0,0,0,0.02734375,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,37.5,-0.5625,-20.1875,-8.921875,-3.5859375,0.390625,904.7408447,-10.97600555,42.79117966,7.525206089,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096456,0,0,0,0.02734375,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,37.5625,-2,-21.6875,-8.921875,-3.5859375,0.390625,904.7545166,-11.1028347,42.79486084,7.532099724,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096476,0,0,0,-0.01171875,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.8125,-2.25,-18.4375,-8.921875,-3.5859375,0.390625,904.7318115,-10.89145279,42.798172,7.538555622,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096496,0,0,0,-0.01171875,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.25,-2.75,-20.75,-8.921875,-3.5859375,0.390625,904.7486572,-11.0499897,42.79549408,7.543106079,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096516,0,0,0,-0.01171875,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,37.5625,-2.375,-20.75,-8.921875,-3.5859375,0.390625,904.7481079,-11.04470444,42.7959137,7.547453403,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096536,0,0,0,-0.01171875,0.01171875,-0.02734375,-8.9296875,-3.57421875,0.36328125,37.1875,-2.6875,-20.75,-8.921875,-3.5859375,0.390625,904.7471924,-11.03413582,42.79346466,7.552122116,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096556,0,0,0,-0.01171875,0.01171875,-0.02734375,-8.890625,-3.57421875,0.36328125,38.875,-2.3125,-19.9375,-8.921875,-3.5859375,0.390625,904.7255249,-10.83332253,4.61E-42,4.61E-42,4.61E-42,42.79125977,7.556071758,267.2062378
JUPITERC,2,1006,11096608,0,0,0,0.02734375,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,37.375,-1.875,-18.3125,-8.921875,-3.5859375,0.390625,904.7346802,-10.91787529,42.79210281,7.559122562,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096627,0,0,0,-0.01171875,0.01171875,-0.02734375,-8.93359375,-3.57421875,0.3984375,38.875,-2.3125,-19.9375,-8.921875,-3.5859375,0.390625,904.7485962,-11.0499897,42.79568863,7.562624454,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096647,0,0,0,-0.01171875,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,37.1875,-2.3125,-20.6875,-8.921875,-3.5859375,0.390625,904.762085,-11.17681885,42.79325867,7.565775871,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096667,0,0,0,-0.01171875,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,37.875,-2,-20.6875,-8.921875,-3.5859375,0.390625,904.7347412,-10.91787529,42.79107285,7.568359852,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096687,0,0,0,0.02734375,-0.02734375,0.0078125,-8.93359375,-3.57421875,0.3984375,36.875,-2.3125,-20.1875,-8.921875,-3.5859375,0.390625,904.7560425,-11.11868858,42.78910446,7.570181847,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1006,11096707,0,0,0,-0.01171875,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,38.25,-2,-21.25,-8.921875,-3.5859375,0.390625,904.7319336,-10.89145279,42.79016113,7.571317196,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096727,0,0,0,-0.01171875,-0.02734375,0.0078125,-8.9296875,-3.61328125,0.3984375,36.9375,-1.625,-21.625,-8.921875,-3.5859375,0.390625,904.7285156,-10.85974598,42.7939415,7.573095322,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096747,0,0,0,0.02734375,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,38.3125,-3.125,-21.3125,-8.921875,-3.5859375,0.390625,904.7241211,-10.8174696,42.79168701,7.56637764,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096767,0,0,0,0.02734375,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,38.5625,-1.9375,-20.3125,-8.921875,-3.5859375,0.390625,904.7122803,-10.71177864,42.7868309,7.559323788,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096787,0,0,0,0.02734375,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,37.625,-1.6875,-22.625,-8.921875,-3.5859375,0.390625,904.7611084,-11.16624928,42.78528976,7.552975655,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096807,0,0,0,0.02734375,0.01171875,-0.02734375,-8.890625,-3.57421875,0.36328125,37.875,-1.625,-21.125,-8.921875,-3.5859375,0.390625,904.7437744,-11.00242805,42.78672791,7.547010422,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096827,0,0,0,-0.01171875,0.01171875,-0.02734375,-8.89453125,-3.57421875,0.3984375,38.9375,-2,-20.6875,-8.921875,-3.5859375,0.390625,904.7237549,-10.8174696,42.78802109,7.541893482,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096847,0,0,0,0.02734375,0.01171875,0.0078125,-8.890625,-3.61328125,0.3984375,38.625,-0.625,-21.125,-8.9140625,-3.59375,0.390625,904.7315674,-10.89145279,42.78918457,7.537792206,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096867,0,0,0,0.01953125,0.01953125,0.0078125,-8.89453125,-3.57421875,0.3984375,36.5,-1.25,-21.0625,-8.9140625,-3.59375,0.390625,904.7428589,-10.99714375,42.78740692,7.534101009,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096887,0,0,0,-0.01953125,0.01953125,0.0078125,-8.89453125,-3.57421875,0.3984375,37,-1.3125,-22.5625,-8.9140625,-3.59375,0.390625,904.7178955,-10.75933933,42.780159,7.530023098,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096907,0,0,0,0.01953125,0.01953125,0.0078125,-8.9296875,-3.57421875,0.36328125,37.5,-1.5625,-20.25,-8.9140625,-3.5859375,0.390625,904.7062378,-10.65364838,42.77928543,7.526352882,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096927,0,0,0,-0.01953125,0.01953125,-0.02734375,-8.93359375,-3.57421875,0.3984375,37.9375,-1,-21.625,-8.9140625,-3.59375,0.390625,904.7562256,-11.11868858,42.78132248,7.523301601,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096947,0,0,0,0.01953125,0.01171875,0.015625,-8.89453125,-3.57421875,0.3984375,38.25,-2,-20.8125,-8.9140625,-3.578125,0.390625,904.7244873,-10.82275391,42.78598785,7.521059513,267.2062378,1615.873901,1620.050171,2.778804779
JUPITERC,2,1007,11096967,0,0,0,0.01953125,0.00390625,0.0078125,-8.93359375,-3.57421875,0.3984375,37.875,-1.25,-20.6875,-8.9140625,-3.578125,0.390625,904.7176514,-10.75933933,42.78735733,7.518285751,267.2062378,1615.873901,1620.050171,2.778804779
