time,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,mag_x_T,mag_y_T,mag_z_T,pressure_Pa
3.36000000,-0.08140286,-0.00957681,47.42913489,-0.00106526,-0.00958738,1.86314750,0.00001980,-0.00000240,-0.00004500,84812.32000000
3.38000000,-0.09097966,0.03830723,47.41476968,-0.00213053,-0.00639159,1.87806120,0.00001800,0.00000180,-0.00004380,84800.80000000
3.40000000,-0.10055647,0.05746084,47.41476968,-0.00106526,-0.00532632,1.89084437,0.00001860,-0.00000060,-0.00004440,84777.60000000
3.42000000,-0.10055647,0.09576807,47.43392329,0.00106526,-0.00319579,1.90575808,0.00002100,0.00000120,-0.00004380,84756.32000000
3.44000000,-0.08140286,0.14365210,47.37646245,0.00213053,-0.00319579,1.92173704,0.00002040,0.00000180,-0.00004320,84738.72000000
3.46000000,-0.07661445,0.16280571,47.40998127,0.00426106,-0.00106526,1.93771601,0.00001800,0.00000180,-0.00004500,84719.68000000
3.48000000,-0.05267244,0.17238252,47.37167405,0.00639159,0.00000000,1.95156445,0.00001920,0.00000240,-0.00004380,84698.88000000
3.50000000,-0.03830723,0.19153613,47.36688564,0.00852212,-0.00106526,1.96754341,0.00001980,0.00000480,-0.00004260,84679.68000000
3.52000000,-0.00957681,0.16759412,47.38603926,0.01171791,0.00106526,1.98139185,0.00001860,0.00000300,-0.00004440,84658.40000000
3.54000000,0.01915361,0.16280571,47.35730884,0.01491370,0.00213053,1.99630555,0.00001680,0.00000540,-0.00004380,84632.96000000
3.56000000,0.02873042,0.18195933,47.34773203,0.01704423,0.00000000,2.01015399,0.00001800,0.00000540,-0.00004320,84613.76000000
3.58000000,0.03830723,0.13886370,47.33815522,0.01810950,0.00000000,2.02506769,0.00002040,0.00000600,-0.00004500,84595.36000000
3.60000000,0.06703765,0.10534487,47.33336682,0.02130529,-0.00106526,2.04104666,0.00001860,0.00000540,-0.00004440,84569.60000000
3.62000000,0.04309563,0.06224924,47.33336682,0.02237055,-0.00106526,2.05382983,0.00001800,0.00000720,-0.00004560,84552.48000000
3.64000000,0.04788403,0.04309563,47.30463640,0.02343582,-0.00213053,2.06874353,0.00001740,0.00001020,-0.00004320,84522.40000000
3.66000000,0.03351882,0.01436521,47.30942480,0.02450108,-0.00532632,2.08365724,0.00001740,0.00001080,-0.00004560,84509.28000000
3.68000000,0.01436521,-0.04788403,47.33336682,0.02450108,-0.00532632,2.09750567,0.00001800,0.00001260,-0.00004320,84490.56000000
3.70000000,-0.00478840,-0.06224924,47.31900161,0.02343582,-0.00532632,2.11241938,0.00001680,0.00001140,-0.00004440,84461.12000000
3.72000000,-0.03830723,-0.10534487,47.29505959,0.02343582,-0.00852212,2.12839834,0.00001500,0.00001080,-0.00004560,84438.40000000
3.74000000,-0.07182605,-0.09576807,47.29027119,0.02130529,-0.00958738,2.14224678,0.00001380,0.00001380,-0.00004320,84421.44000000
3.76000000,-0.09576807,-0.10534487,47.29505959,0.02024002,-0.01065264,2.15716048,0.00001380,0.00001080,-0.00004320,84393.92000000
3.78000000,-0.10534487,-0.11971008,47.28069438,0.01491370,-0.01278317,2.17207419,0.00001380,0.00001320,-0.00004380,84375.20000000
